2474.17226949	1.04206633568	
2474.17921459	1.04272818565	
2474.1861597	1.04257106781	
2474.19310481	1.04133176804	
2474.20004991	1.04205083847	
2474.20699502	1.04086124897	
2474.21394012	1.038449049	
2474.22088523	1.03978776932	
2474.22783034	1.03839755058	
2474.23477544	1.03692412376	
2474.24172055	1.03661990166	
2474.24866566	1.03454661369	
2474.25561076	1.03404474258	
2474.26255587	1.03207468987	
2474.26950098	1.03088879585	
2474.27644608	1.02865874767	
2474.28339119	1.02614271641	
2474.2903363	1.02595543861	
2474.2972814	1.0235004425	
2474.30422651	1.02114832401	
2474.31117162	1.01690065861	
2474.31811672	1.01562213898	
2474.32506183	1.01256048679	
2474.33200694	1.01089906693	
2474.33895205	1.00920939445	
2474.34589715	1.0066511631	
2474.35284226	1.00481426716	
2474.35978737	1.00165295601	
2474.36673247	0.999316692352	
2474.37367758	0.997156023979	
2474.38062269	0.995840609074	
2474.3875678	0.994610548019	
2474.3945129	0.990601956844	
2474.40145801	0.988370537758	
2474.40840312	0.986858785152	
2474.41534822	0.984958648682	
2474.42229333	0.982207000256	
2474.42923844	0.980371534824	
2474.43618355	0.971748113632	
2474.44312865	0.960809648037	
2474.45007376	0.946876704693	
2474.45701887	0.92947357893	
2474.46396397	0.9092015028	
2474.47090908	0.890965104103	
2474.47785419	0.868388175964	
2474.48479929	0.842312753201	
2474.4917444	0.816354334354	
2474.49868951	0.787699997425	
2474.50563461	0.759541869164	
2474.51257972	0.730231225491	
2474.51952483	0.700057685375	
2474.52646993	0.670772254467	
2474.53341504	0.639182329178	
2474.54036014	0.610693335533	
2474.54730525	0.580861270428	
2474.55425036	0.557284474373	
2474.56119546	0.533454120159	
2474.56814057	0.512779355049	
2474.57508567	0.497122049332	
2474.58203078	0.486865162849	
2474.58897589	0.480052739382	
2474.59592099	0.479825973511	
2474.6028661	0.485725045204	
2474.6098112	0.494459092617	
2474.61675631	0.510892152786	
2474.62370141	0.530520737171	
2474.63064652	0.553614974022	
2474.63759162	0.578617215157	
2474.64453673	0.608120143414	
2474.65148183	0.634507954121	
2474.65842694	0.665775716305	
2474.66537204	0.695822656155	
2474.67231715	0.724508583546	
2474.67926225	0.755743324757	
2474.68620736	0.784087359905	
2474.69315246	0.81154602766	
2474.70009757	0.839220225811	
2474.70704267	0.862942218781	
2474.71398777	0.885082900524	
2474.72093288	0.905787944794	
2474.72787798	0.925760626793	
2474.73482309	0.943697750568	
2474.74176819	0.95762181282	
2474.74871329	0.970543324947	
2474.7556584	0.977356433868	
2474.7626035	0.979237735271	
2474.7695486	0.982510864735	
2474.77649371	0.984490692616	
2474.78343881	0.985306382179	
2474.79038391	0.988371253014	
2474.79732902	0.988464057446	
2474.80427412	0.992040395737	
2474.81121922	0.993395805359	
2474.81816432	0.995517492294	
2474.82510943	0.997991979122	
2474.83205453	0.998496174812	
2474.83899963	1.00260591507	
2474.84594473	1.00363183022	
2474.85288984	1.00535929203	
2474.85983494	1.0092716217	
2474.86678004	1.01107537746	
2474.87372514	1.01369810104	
2474.88067024	1.01601195335	
2474.88761534	1.01737654209	
2474.89456045	1.01718950272	
2474.90150555	1.02061879635	
2474.90845065	1.02409803867	
2474.91539575	1.02399611473	
2474.92234085	1.02559387684	
2474.92928595	1.02773404121	
2474.93623105	1.02987253666	
2474.94317615	1.02949714661	
2474.95012125	1.03134667873	
2474.95706635	1.03205895424	
2474.96401145	1.03382956982	
2474.97095655	1.03566050529	
2474.97790165	1.03719258308	
2474.98484675	1.03707146645	
2474.99179185	1.03658211231	
2474.99873695	1.0382822752	
2475.00568205	1.03722834587	
2475.01262715	1.03703832626	
2475.01957225	1.03812587261	
2475.02651735	1.03878176212	
2475.03346245	1.03941512108	
2475.04040755	1.04040133953	
2475.04735265	1.03939890862	
2475.05429775	1.03865122795	
2475.06124285	1.03803741932	
2475.06818795	1.03783917427	
2475.07513304	1.03630137444	
2475.08207814	1.03567039967	
2475.08902324	1.0353178978	
2475.09596834	1.03368365765	
2475.10291344	1.03508162498	
2475.10985853	1.03201580048	
2475.11680363	1.03132200241	
2475.12374873	1.02831542492	
2475.13069383	1.02772510052	
2475.13763893	1.02696669102	
2475.14458402	1.02414238453	
2475.15152912	1.02318656445	
2475.15847422	1.0203795433	
2475.16541931	1.02150392532	
2475.17236441	1.0192592144	
2475.17930951	1.01661586761	
2475.1862546	1.01607990265	
2475.1931997	1.01382029057	
2475.2001448	1.01390790939	
2475.20708989	1.01160478592	
2475.21403499	1.01001620293	
2475.22098009	1.00897467136	
2475.22792518	1.00951647758	
2475.23487028	1.00629770756	
2475.24181537	1.0045144558	
2475.24876047	0.999066233635	
2475.25570557	0.994629621506	
