3.154872239948942024e+03 1.015183210372924805e+00
3.154873628854881190e+03 1.014237761497497559e+00
3.154875017760354694e+03 1.015406131744384766e+00
3.154876406665828199e+03 1.015393495559692383e+00
3.154877795571767365e+03 1.013831496238708496e+00
3.154879184477240869e+03 1.016695737838745117e+00
3.154880573383180035e+03 1.014106750488281250e+00
3.154881962288653540e+03 1.022163629531860352e+00
3.154883351194127044e+03 1.018534183502197266e+00
3.154884740100067120e+03 1.017097830772399902e+00
3.154886129005540170e+03 1.018133640289306641e+00
3.154887517911012765e+03 1.021432876586914062e+00
3.154888906816951476e+03 1.021498918533325195e+00
3.154890295722425890e+03 1.019187092781066895e+00
3.154891684627898940e+03 1.018436908721923828e+00
3.154893073533372444e+03 1.023229718208312988e+00
3.154894462439312065e+03 1.020772933959960938e+00
3.154895851344785569e+03 1.019911050796508789e+00
3.154897240250259074e+03 1.018573760986328125e+00
3.154898629156198240e+03 1.019282221794128418e+00
3.154900018061671744e+03 1.019782066345214844e+00
3.154901406967145249e+03 1.018148541450500488e+00
3.154902795872618753e+03 1.018645763397216797e+00
3.154904184778557919e+03 1.019515633583068848e+00
3.154905573684030514e+03 1.024551272392272949e+00
3.154906962589504019e+03 1.021780371665954590e+00
3.154908351494978433e+03 1.018134951591491699e+00
3.154909740400451483e+03 1.020886659622192383e+00
3.154911129306390194e+03 1.020009398460388184e+00
3.154912518211864608e+03 1.022522568702697754e+00
3.154913907117337658e+03 1.020643234252929688e+00
3.154915296022810708e+03 1.023776650428771973e+00
3.154916684928285122e+03 1.018668532371520996e+00
3.154918073834225197e+03 1.023481965065002441e+00
3.154919462739698247e+03 1.020865797996520996e+00
3.154920851645171297e+03 1.018750071525573730e+00
3.154922240550644801e+03 1.019859671592712402e+00
3.154923629456117396e+03 1.019176125526428223e+00
3.154925018361590901e+03 1.016692876815795898e+00
3.154926407267064405e+03 1.019702672958374023e+00
3.154927796172537910e+03 1.020737528800964355e+00
3.154929185078011415e+03 1.020500302314758301e+00
3.154930573983951490e+03 1.020137071609497070e+00
3.154931962889424995e+03 1.019501209259033203e+00
3.154933351794898499e+03 1.021794557571411133e+00
3.154934740700372004e+03 1.022992730140686035e+00
3.154936129605845508e+03 1.020320653915405273e+00
3.154937518511319013e+03 1.019252896308898926e+00
3.154938907416792517e+03 1.022816300392150879e+00
3.154940296322266022e+03 1.023223996162414551e+00
3.154941685227738617e+03 1.020653843879699707e+00
3.154943074133212122e+03 1.023512125015258789e+00
3.154944463038685626e+03 1.024686098098754883e+00
3.154945851944160040e+03 1.022341728210449219e+00
3.154947240849633090e+03 1.019521594047546387e+00
3.154948629755106140e+03 1.021692514419555664e+00
3.154950018660580554e+03 1.020629405975341797e+00
3.154951407566053604e+03 1.021140456199645996e+00
3.154952796471527108e+03 1.021406769752502441e+00
3.154954185377001068e+03 1.022295832633972168e+00
3.154955574282474572e+03 1.021087050437927246e+00
3.154956963187948077e+03 1.019645571708679199e+00
3.154958352092955465e+03 1.020465135574340820e+00
3.154959740998428515e+03 1.020183205604553223e+00
3.154961129903902020e+03 1.023804306983947754e+00
3.154962518809375524e+03 1.021508693695068359e+00
3.154963907714849483e+03 1.022184371948242188e+00
3.154965296620322988e+03 1.020670771598815918e+00
3.154966685525796038e+03 1.020985960960388184e+00
3.154968074431270452e+03 1.023545026779174805e+00
3.154969463336277840e+03 1.023996949195861816e+00
3.154970852241750890e+03 1.023626446723937988e+00
3.154972241147225304e+03 1.024663567543029785e+00
3.154973630052698809e+03 1.022248983383178711e+00
3.154975018958172313e+03 1.021312475204467773e+00
3.154976407863179702e+03 1.024204969406127930e+00
3.154977796768652752e+03 1.020039677619934082e+00
3.154979185674126256e+03 1.025305271148681641e+00
3.154980574579599761e+03 1.025268793106079102e+00
3.154981963485073265e+03 1.024245381355285645e+00
3.154983352390081109e+03 1.022519230842590332e+00
3.154984741295554613e+03 1.019187092781066895e+00
3.154986130201028118e+03 1.023705482482910156e+00
3.154987519106036871e+03 1.020522713661193848e+00
3.154988908011510375e+03 1.020981550216674805e+00
3.154990296916983880e+03 1.025714993476867676e+00
3.154991685822457384e+03 1.022403359413146973e+00
3.154993074727465228e+03 1.022619247436523438e+00
3.154994463632937823e+03 1.020907044410705566e+00
3.154995852538411327e+03 1.026324748992919922e+00
3.154997241443418716e+03 1.024597287178039551e+00
3.154998630348892220e+03 1.019735336303710938e+00
3.155000019253900518e+03 1.022994041442871094e+00
3.155001408159374932e+03 1.022003173828125000e+00
3.155002797064847982e+03 1.024164795875549316e+00
3.155004185969855371e+03 1.023584961891174316e+00
3.155005574875329785e+03 1.023776769638061523e+00
3.155006963780337173e+03 1.025442838668823242e+00
3.155008352685810223e+03 1.022144198417663574e+00
3.155009741590818976e+03 1.025176405906677246e+00
3.155011130496292481e+03 1.024966478347778320e+00
3.155012519401765076e+03 1.026548027992248535e+00
3.155013908306772919e+03 1.023851513862609863e+00
3.155015297212246423e+03 1.023227691650390625e+00
3.155016686117254267e+03 1.024945259094238281e+00
3.155018075022727771e+03 1.022263288497924805e+00
3.155019463927735615e+03 1.022875785827636719e+00
3.155020852833209119e+03 1.024190902709960938e+00
3.155022241738216962e+03 1.025625109672546387e+00
3.155023630643225715e+03 1.025004625320434570e+00
3.155025019548698765e+03 1.024446487426757812e+00
3.155026408453706154e+03 1.023896455764770508e+00
3.155027797359180568e+03 1.026219844818115234e+00
3.155029186264188411e+03 1.026565670967102051e+00
3.155030575169195345e+03 1.024588823318481445e+00
3.155031964074667940e+03 1.027931213378906250e+00
3.155033352979676692e+03 1.023220181465148926e+00
3.155034741885150197e+03 1.025425791740417480e+00
3.155036130790158040e+03 1.025213956832885742e+00
3.155037519695165884e+03 1.026518583297729492e+00
3.155038908600639388e+03 1.028592586517333984e+00
3.155040297505647231e+03 1.026686549186706543e+00
3.155041686410655075e+03 1.026608943939208984e+00
3.155043075315663827e+03 1.025512099266052246e+00
3.155044464221136877e+03 1.024386286735534668e+00
3.155045853126144721e+03 1.023899435997009277e+00
3.155047242031152564e+03 1.027075171470642090e+00
3.155048630936625159e+03 1.023963212966918945e+00
3.155050019841632547e+03 1.021975994110107422e+00
3.155051408746641300e+03 1.027395486831665039e+00
3.155052797651648689e+03 1.025753855705261230e+00
3.155054186556656077e+03 1.026898741722106934e+00
3.155055575462130491e+03 1.023508787155151367e+00
3.155056964367138789e+03 1.024543285369873047e+00
3.155058353272146633e+03 1.026569962501525879e+00
3.155059742177154021e+03 1.025755286216735840e+00
3.155061131082162774e+03 1.024516701698303223e+00
3.155062519987170162e+03 1.027873396873474121e+00
3.155063908892177551e+03 1.028850317001342773e+00
3.155065297797651056e+03 1.024856328964233398e+00
3.155066686702657989e+03 1.027905941009521484e+00
3.155068075607665833e+03 1.026576280593872070e+00
3.155069464512674131e+03 1.027415156364440918e+00
3.155070853417681974e+03 1.027774095535278320e+00
3.155072242322689362e+03 1.025612592697143555e+00
3.155073631227698115e+03 1.027823567390441895e+00
3.155075020132705959e+03 1.027186274528503418e+00
3.155076409037713802e+03 1.027742743492126465e+00
3.155077797942721645e+03 1.022664308547973633e+00
3.155079186847729488e+03 1.027173280715942383e+00
3.155080575752737332e+03 1.025679707527160645e+00
3.155081964657745175e+03 1.025453925132751465e+00
3.155083353562753018e+03 1.029169082641601562e+00
3.155084742467759952e+03 1.026885867118835449e+00
3.155086131372767795e+03 1.026160836219787598e+00
3.155087520277775639e+03 1.026752710342407227e+00
3.155088909182318730e+03 1.026208639144897461e+00
3.155090298087326119e+03 1.027128219604492188e+00
3.155091686992333962e+03 1.025270462036132812e+00
3.155093075897342260e+03 1.028353214263916016e+00
3.155094464802350103e+03 1.025901913642883301e+00
3.155095853707357946e+03 1.027309060096740723e+00
3.155097242612365790e+03 1.027662396430969238e+00
3.155098631516907972e+03 1.025958538055419922e+00
3.155100020421915815e+03 1.028416156768798828e+00
3.155101409326923203e+03 1.024063467979431152e+00
3.155102798231930592e+03 1.025234818458557129e+00
3.155104187136472774e+03 1.027292251586914062e+00
3.155105576041480617e+03 1.024712324142456055e+00
3.155106964946489370e+03 1.030286192893981934e+00
3.155108353851496759e+03 1.026556372642517090e+00
3.155109742756038486e+03 1.028891682624816895e+00
3.155111131661047239e+03 1.024835944175720215e+00
3.155112520566054627e+03 1.028227925300598145e+00
3.155113909470596354e+03 1.029529094696044922e+00
3.155115298375605107e+03 1.027780532836914062e+00
3.155116687280613860e+03 1.028130054473876953e+00
3.155118076185155587e+03 1.028042912483215332e+00
3.155119465090162521e+03 1.027528166770935059e+00
3.155120853995169909e+03 1.025528073310852051e+00
3.155122242899712091e+03 1.031870841979980469e+00
3.155123631804719935e+03 1.025274157524108887e+00
3.155125020709262117e+03 1.028434753417968750e+00
3.155126409614269960e+03 1.026601076126098633e+00
3.155127798518812142e+03 1.024217128753662109e+00
3.155129187423820895e+03 1.027025222778320312e+00
3.155130576328363077e+03 1.025638699531555176e+00
3.155131965233370920e+03 1.028531074523925781e+00
3.155133354137913102e+03 1.026958703994750977e+00
3.155134743042920945e+03 1.028225064277648926e+00
3.155136131947463127e+03 1.027065277099609375e+00
3.155137520852470061e+03 1.028287529945373535e+00
3.155138909757012243e+03 1.029981017112731934e+00
3.155140298662020086e+03 1.026706457138061523e+00
3.155141687566562268e+03 1.028782129287719727e+00
3.155143076471104450e+03 1.026167511940002441e+00
3.155144465376113203e+03 1.027552843093872070e+00
3.155145854280654930e+03 1.030044198036193848e+00
3.155147243185196658e+03 1.026756763458251953e+00
3.155148632090205410e+03 1.028181195259094238e+00
3.155150020994747592e+03 1.025563240051269531e+00
3.155151409899289774e+03 1.021636247634887695e+00
3.155152798804297618e+03 1.024862170219421387e+00
3.155154187708839800e+03 1.026510715484619141e+00
3.155155576613381072e+03 1.023800134658813477e+00
3.155156965517923254e+03 1.025575637817382812e+00
3.155158354422931097e+03 1.023242235183715820e+00
3.155159743327473279e+03 1.025027871131896973e+00
3.155161132232015461e+03 1.024804353713989258e+00
3.155162521136558098e+03 1.023790478706359863e+00
3.155163910041100280e+03 1.025655984878540039e+00
3.155165298946107669e+03 1.026214122772216797e+00
3.155166687850650760e+03 1.024768590927124023e+00
3.155168076755192487e+03 1.024389147758483887e+00
3.155169465659734215e+03 1.026344418525695801e+00
3.155170854564277306e+03 1.021620750427246094e+00
3.155172243468819488e+03 1.024762272834777832e+00
3.155173632373361215e+03 1.021722674369812012e+00
3.155175021277902943e+03 1.022827625274658203e+00
3.155176410182445125e+03 1.022771120071411133e+00
3.155177799086987307e+03 1.027452230453491211e+00
3.155179187991529488e+03 1.023618578910827637e+00
3.155180576896071670e+03 1.021996498107910156e+00
3.155181965800613852e+03 1.022680759429931641e+00
3.155183354705156034e+03 1.018980503082275391e+00
3.155184743609698671e+03 1.022551655769348145e+00
3.155186132514241308e+03 1.021869897842407227e+00
3.155187521418783490e+03 1.020833969116210938e+00
3.155188910323325672e+03 1.024304389953613281e+00
3.155190299227867399e+03 1.024466037750244141e+00
3.155191688132408672e+03 1.021714568138122559e+00
3.155193077036950399e+03 1.020877361297607422e+00
3.155194465941493490e+03 1.019406557083129883e+00
3.155195854846035218e+03 1.025777816772460938e+00
3.155197243750111738e+03 1.021137118339538574e+00
3.155198632654654375e+03 1.021487951278686523e+00
3.155200021559197467e+03 1.022448420524597168e+00
3.155201410463739194e+03 1.022219777107238770e+00
3.155202799367815260e+03 1.022451043128967285e+00
3.155204188272358351e+03 1.020307540893554688e+00
3.155205577176900078e+03 1.019785761833190918e+00
3.155206966081441806e+03 1.016548156738281250e+00
3.155208354985518326e+03 1.019409656524658203e+00
3.155209743890060054e+03 1.021246910095214844e+00
3.155211132794601781e+03 1.019067883491516113e+00
3.155212521698679211e+03 1.019353508949279785e+00
3.155213910603221393e+03 1.021495461463928223e+00
3.155215299507763575e+03 1.019346833229064941e+00
3.155216688411840096e+03 1.021031975746154785e+00
3.155218077316382278e+03 1.019666433334350586e+00
3.155219466220924460e+03 1.020987868309020996e+00
3.155220855125000980e+03 1.020203471183776855e+00
3.155222244029544072e+03 1.022431492805480957e+00
3.155223632933620138e+03 1.018886566162109375e+00
3.155225021838161865e+03 1.018588900566101074e+00
3.155226410742238386e+03 1.020464897155761719e+00
3.155227799646780568e+03 1.019660711288452148e+00
3.155229188550856634e+03 1.018924117088317871e+00
3.155230577455398361e+03 1.014963507652282715e+00
3.155231966359475791e+03 1.018576741218566895e+00
3.155233355263552312e+03 1.018752574920654297e+00
3.155234744168094494e+03 1.019109010696411133e+00
3.155236133072171015e+03 1.018018364906311035e+00
3.155237521976713197e+03 1.018118977546691895e+00
3.155238910880789717e+03 1.019605755805969238e+00
3.155240299784866238e+03 1.020303845405578613e+00
3.155241688689409330e+03 1.020091652870178223e+00
3.155243077593485395e+03 1.015747547149658203e+00
3.155244466497561461e+03 1.020565390586853027e+00
3.155245855402103643e+03 1.018839955329895020e+00
3.155247244306179709e+03 1.018076062202453613e+00
3.155248633210255775e+03 1.017009973526000977e+00
3.155250022114333206e+03 1.013807415962219238e+00
3.155251411018874933e+03 1.017344713211059570e+00
3.155252799922950999e+03 1.013572454452514648e+00
3.155254188827028429e+03 1.016273260116577148e+00
3.155255577731105404e+03 1.014828681945800781e+00
3.155256966635181925e+03 1.015057921409606934e+00
3.155258355539257991e+03 1.014907479286193848e+00
3.155259744443801083e+03 1.017877697944641113e+00
3.155261133347877148e+03 1.012627840042114258e+00
3.155262522251952760e+03 1.013497114181518555e+00
3.155263911156028826e+03 1.014092922210693359e+00
3.155265300060105346e+03 1.014687299728393555e+00
3.155266688964181867e+03 1.013035655021667480e+00
3.155268077868258842e+03 1.019205808639526367e+00
3.155269466772335818e+03 1.012343883514404297e+00
3.155270855676412339e+03 1.012735247611999512e+00
3.155272244580488859e+03 1.013689875602722168e+00
3.155273633484565380e+03 1.010986447334289551e+00
3.155275022388641901e+03 1.013023734092712402e+00
3.155276411292718421e+03 1.009918570518493652e+00
3.155277800196794942e+03 1.012185335159301758e+00
3.155279189100871463e+03 1.013869881629943848e+00
3.155280578004947529e+03 1.008855462074279785e+00
3.155281966908557933e+03 1.011979103088378906e+00
3.155283355812635364e+03 1.009458065032958984e+00
3.155284744716711430e+03 1.010578036308288574e+00
3.155286133620787496e+03 1.009404540061950684e+00
3.155287522524864926e+03 1.010398983955383301e+00
3.155288911428940992e+03 1.010950088500976562e+00
3.155290300332551851e+03 1.010750055313110352e+00
3.155291689236628827e+03 1.010995507240295410e+00
3.155293078140705347e+03 1.012270569801330566e+00
3.155294467044316207e+03 1.007375001907348633e+00
3.155295855948392727e+03 1.009576201438903809e+00
3.155297244852470158e+03 1.008603096008300781e+00
3.155298633756545769e+03 1.010014057159423828e+00
3.155300022660155719e+03 1.006880998611450195e+00
3.155301411564232239e+03 1.008340239524841309e+00
3.155302800467843099e+03 1.009159445762634277e+00
3.155304189371919620e+03 1.006053566932678223e+00
3.155305578275997050e+03 1.008981585502624512e+00
3.155306967179607454e+03 1.005759119987487793e+00
3.155308356083683520e+03 1.005928039550781250e+00
3.155309744987295289e+03 1.005661606788635254e+00
3.155311133891371810e+03 1.004543066024780273e+00
3.155312522794982669e+03 1.005168318748474121e+00
3.155313911699059190e+03 1.007929682731628418e+00
3.155315300602670050e+03 1.008319735527038574e+00
3.155316689506745661e+03 1.006088256835937500e+00
3.155318078410356520e+03 1.006309986114501953e+00
3.155319467313967380e+03 1.006312966346740723e+00
3.155320856218043900e+03 1.005351901054382324e+00
3.155322245121654760e+03 1.008384823799133301e+00
3.155323634025731280e+03 1.005226850509643555e+00
3.155325022929343049e+03 1.003167390823364258e+00
3.155326411832953909e+03 1.001968622207641602e+00
3.155327800737030429e+03 1.001247286796569824e+00
3.155329189640641289e+03 1.005147457122802734e+00
3.155330578544252148e+03 9.997155666351318359e-01
3.155331967447863008e+03 1.005562663078308105e+00
3.155333356351939074e+03 1.003115057945251465e+00
3.155334745255549024e+03 1.001419186592102051e+00
3.155336134159159428e+03 1.006735324859619141e+00
3.155337523062771197e+03 1.004449963569641113e+00
3.155338911966382966e+03 1.001857757568359375e+00
3.155340300870459032e+03 1.003570914268493652e+00
3.155341689774069437e+03 1.004328727722167969e+00
3.155343078677681206e+03 1.001134872436523438e+00
3.155344467581291610e+03 1.002153635025024414e+00
3.155345856484902015e+03 1.000218033790588379e+00
3.155347245388513784e+03 1.004547476768493652e+00
3.155348634292124643e+03 1.000351786613464355e+00
3.155350023195735503e+03 9.978562593460083008e-01
3.155351412099345907e+03 9.970477223396301270e-01
3.155352801002956312e+03 9.975860118865966797e-01
3.155354189906567171e+03 9.992926716804504395e-01
3.155355578810178031e+03 1.000369668006896973e+00
3.155356967713788890e+03 9.983785152435302734e-01
3.155358356617399750e+03 9.975413084030151367e-01
3.155359745521010609e+03 9.957719445228576660e-01
3.155361134424621923e+03 9.946473836898803711e-01
3.155362523328232783e+03 9.999870061874389648e-01
3.155363912231377526e+03 9.993780851364135742e-01
3.155365301134989295e+03 9.989304542541503906e-01
3.155366690038600154e+03 9.970626831054687500e-01
3.155368078942211014e+03 9.947549700736999512e-01
3.155369467845820964e+03 9.971513152122497559e-01
3.155370856748966162e+03 9.978154897689819336e-01
3.155372245652577021e+03 9.987978339195251465e-01
3.155373634556187881e+03 9.983037114143371582e-01
3.155375023459798740e+03 9.951879978179931641e-01
3.155376412362943938e+03 9.959138035774230957e-01
3.155377801266554798e+03 9.947773814201354980e-01
3.155379190170165657e+03 9.961726069450378418e-01
3.155380579073311765e+03 9.929108619689941406e-01
3.155381967976922169e+03 9.926037192344665527e-01
3.155383356880067367e+03 9.909232854843139648e-01
3.155384745783678682e+03 9.907463192939758301e-01
3.155386134687289541e+03 9.928140044212341309e-01
3.155387523590433830e+03 9.895753860473632812e-01
3.155388912494044689e+03 9.964411854743957520e-01
3.155390301397189432e+03 9.922999739646911621e-01
3.155391690300799837e+03 9.911826848983764648e-01
3.155393079203945945e+03 9.954068064689636230e-01
3.155394468107556804e+03 9.922687411308288574e-01
3.155395857010702002e+03 9.930616021156311035e-01
3.155397245913847200e+03 9.958721399307250977e-01
3.155398634817458969e+03 9.934077858924865723e-01
3.155400023720603713e+03 9.931749105453491211e-01
3.155401412624214117e+03 9.917578697204589844e-01
3.155402801527360225e+03 9.903058409690856934e-01
3.155404190430504968e+03 9.933139085769653320e-01
3.155405579333649257e+03 9.895588159561157227e-01
3.155406968237260116e+03 9.873359799385070801e-01
3.155408357140405769e+03 9.892884492874145508e-01
3.155409746043550967e+03 9.893073439598083496e-01
3.155411134947161827e+03 9.889941811561584473e-01
3.155412523850307025e+03 9.891335964202880859e-01
3.155413912753452223e+03 9.880367517471313477e-01
3.155415301656597421e+03 9.912860393524169922e-01
3.155416690559742619e+03 9.894187450408935547e-01
3.155418079462887817e+03 9.903525114059448242e-01
3.155419468366498677e+03 9.897864460945129395e-01
3.155420857269644785e+03 9.870948791503906250e-01
3.155422246172789983e+03 9.878709912300109863e-01
3.155423635075934271e+03 9.902812242507934570e-01
3.155425023979078560e+03 9.876730442047119141e-01
3.155426412882224668e+03 9.888323545455932617e-01
3.155427801785369411e+03 9.888557791709899902e-01
3.155429190688514154e+03 9.897678494453430176e-01
3.155430579591660262e+03 9.874297976493835449e-01
3.155431968494805460e+03 9.895311594009399414e-01
3.155433357397950658e+03 9.861786365509033203e-01
3.155434746301095856e+03 9.886193275451660156e-01
3.155436135204241964e+03 9.858437180519104004e-01
3.155437524106921046e+03 9.861852526664733887e-01
3.155438913010065789e+03 9.868834614753723145e-01
3.155440301913211897e+03 9.868775010108947754e-01
3.155441690816356186e+03 9.859787821769714355e-01
3.155443079719500474e+03 9.834444522857666016e-01
3.155444468622646582e+03 9.867735505104064941e-01
3.155445857525325664e+03 9.831781983375549316e-01
3.155447246428470407e+03 9.880575537681579590e-01
3.155448635331616515e+03 9.856614470481872559e-01
3.155450024234761713e+03 9.825012087821960449e-01
3.155451413137441250e+03 9.859907627105712891e-01
3.155452802040586448e+03 9.836288094520568848e-01
3.155454190943732101e+03 9.835480451583862305e-01
3.155455579846411638e+03 9.876039028167724609e-01
3.155456968749556381e+03 9.830317497253417969e-01
3.155458357652235918e+03 9.865205883979797363e-01
3.155459746555380207e+03 9.847851991653442383e-01
3.155461135458525405e+03 9.877899289131164551e-01
3.155462524361204942e+03 9.842805862426757812e-01
3.155463913264351049e+03 9.838783144950866699e-01
3.155465302167030586e+03 9.850088357925415039e-01
3.155466691070175784e+03 9.809069037437438965e-01
3.155468079972855321e+03 9.829286336898803711e-01
3.155469468875534858e+03 9.848801493644714355e-01
3.155470857778680056e+03 9.847400188446044922e-01
3.155472246681359593e+03 9.820879697799682617e-01
3.155473635584504791e+03 9.801720976829528809e-01
3.155475024487184328e+03 9.814005494117736816e-01
3.155476413389863410e+03 9.820515513420104980e-01
3.155477802293008608e+03 9.814376235008239746e-01
3.155479191195688145e+03 9.805754423141479492e-01
3.155480580098367227e+03 9.811147451400756836e-01
3.155481969001513335e+03 9.803557991981506348e-01
3.155483357904192417e+03 9.786792397499084473e-01
3.155484746806871499e+03 9.779139757156372070e-01
3.155486135709551945e+03 9.789994359016418457e-01
3.155487524612231027e+03 9.830502271652221680e-01
3.155488913515376225e+03 9.783896207809448242e-01
3.155490302418056217e+03 9.811427593231201172e-01
3.155491691320736663e+03 9.789363145828247070e-01
3.155493080223415745e+03 9.806586503982543945e-01
3.155494469126094373e+03 9.754785895347595215e-01
3.155495858028773455e+03 9.774934649467468262e-01
3.155497246931452992e+03 9.720750451087951660e-01
3.155498635834132529e+03 9.715521335601806641e-01
3.155500024736812520e+03 9.711586833000183105e-01
3.155501413639492057e+03 9.661403894424438477e-01
3.155502802542171139e+03 9.637126326560974121e-01
3.155504191444851585e+03 9.598681926727294922e-01
3.155505580347531122e+03 9.574298858642578125e-01
3.155506969250210659e+03 9.539506435394287109e-01
3.155508358152890196e+03 9.510440826416015625e-01
3.155509747055569733e+03 9.461469054222106934e-01
3.155511135958249270e+03 9.444954395294189453e-01
3.155512524860927897e+03 9.396423697471618652e-01
3.155513913763607434e+03 9.352223873138427734e-01
3.155515302665821309e+03 9.334641695022583008e-01
3.155516691568500846e+03 9.281927347183227539e-01
3.155518080471180383e+03 9.248175024986267090e-01
3.155519469373860829e+03 9.243758916854858398e-01
3.155520858276074250e+03 9.192274212837219238e-01
3.155522247178753332e+03 9.094226956367492676e-01
3.155523636081433779e+03 9.098886847496032715e-01
3.155525024983647654e+03 9.056102633476257324e-01
3.155526413886327191e+03 8.970956206321716309e-01
3.155527802789006728e+03 8.920742869377136230e-01
3.155529191691220603e+03 8.894167542457580566e-01
3.155530580593899231e+03 8.821671009063720703e-01
3.155531969496578768e+03 8.800628185272216797e-01
3.155533358398792643e+03 8.705285787582397461e-01
3.155534747301472180e+03 8.649775385856628418e-01
3.155536136203686056e+03 8.581562638282775879e-01
3.155537525106366502e+03 8.524505496025085449e-01
3.155538914008579923e+03 8.477600812911987305e-01
3.155540302911259005e+03 8.443889021873474121e-01
3.155541691813473790e+03 8.361770510673522949e-01
3.155543080715687665e+03 8.305892348289489746e-01
3.155544469618367202e+03 8.234934210777282715e-01
3.155545858520581078e+03 8.177640438079833984e-01
3.155547247423261069e+03 8.104990720748901367e-01
3.155548636325474490e+03 8.092499375343322754e-01
3.155550025227687456e+03 8.023173213005065918e-01
3.155551414129901332e+03 7.932320833206176758e-01
3.155552803032580869e+03 7.875065207481384277e-01
3.155554191934794744e+03 7.799121737480163574e-01
3.155555580837008620e+03 7.738375067710876465e-01
3.155556969739223405e+03 7.647283077239990234e-01
